edge_id,width,density,average_speed
951716893,3.5,0.0,0.0
951716894#0,3.5,0.0,0.0
951716894#1,3.5,0.0,0.0
951716894#2,3.5,0.0,0.0
951716894#3,3.5,0.0,0.0
951716895,3.5,0.0,0.0
951716896,3.5,0.0,0.0
951716897#0,3.5,0.0,0.0
951716897#1,3.5,0.0,0.0
951716897#2,3.5,0.0,0.0
951716897#3,3.5,0.0,0.0
951716897#4,3.5,0.0,0.0
951716898#0,3.5,0.0,0.0
951716898#1,3.5,0.0,0.0
951716898#2,3.5,0.0,0.0
951716898#3,3.5,0.0,0.0
951716899#0,3.5,0.0,0.0
951716899#1,3.5,0.0,0.0
951716899#2,3.5,0.0,0.0
951716900#0,3.5,0.0,0.0
951716900#1,3.5,0.0,0.0
951716900#2,3.5,0.0,0.0
951716900#3,3.5,0.0,0.0
951716900#4,3.5,0.0,0.0
952055355,3.5,0.0,0.0
952055356,3.5,0.0,0.0
952055357,3.5,0.0,0.0
954363982,3.5,0.0,0.0
954363983#0,3.5,0.0,0.0
954363983#1,3.5,0.0,0.0
954363984#0,3.5,0.0,0.0
954363984#1,3.5,0.0,0.0
954363985#0,3.5,0.0,0.0
954363985#1,3.5,0.0,0.0
954363985#2,3.5,0.0,0.0
954363986,3.5,0.0,0.0
954363987,3.5,0.0,0.0
954363988,3.5,0.0,0.0
954363989#0,3.5,0.0,0.0
954363989#1,3.5,0.0,0.0
954363989#2,3.5,0.0,0.0
954363989#3,3.5,0.0,0.0
954363989#4,3.5,0.0,0.0
954363989#5,3.5,0.0,0.0
954363990,3.5,0.0,0.0
954363991#0,3.5,0.0,0.0
954363991#1,3.5,0.0,0.0
954363991#2,3.5,0.0,0.0
954363992,3.5,0.0,0.0
954363993#0,3.5,0.0,0.0
954363993#1,3.5,0.0,0.0
95943940,3.5,0.0,0.0
96060337#0,3.5,0.0,0.0
96060337#1,3.5,0.0,0.0
96060337#10,3.5,0.0,0.0
96060337#11,3.5,0.0,0.0
96060337#2,3.5,0.0,0.0
96060337#3,3.5,0.0,0.0
96060337#4,3.5,0.0,0.0
96060337#5,3.5,0.0,0.0
96060337#6,3.5,0.0,0.0
96060337#7,3.5,0.0,0.0
96060337#8,3.5,0.0,0.0
96060337#9,3.5,0.0,0.0
961342026#0,3.5,0.0,0.0
961342026#1,3.5,0.0,0.0
961342027,3.5,0.0,0.0
96136747#0,3.5,0.0,0.0
96136747#1,3.5,0.0,0.0
96136748#0,3.5,0.0,0.0
96136748#1,3.5,0.0,0.0
966682112#0,3.5,0.0,0.0
966682112#1,3.5,0.0,0.0
966682112#2,3.5,0.0,0.0
967106863,3.5,0.0,0.0
967106864#0,3.5,0.0,0.0
967106864#1,3.5,0.0,0.0
967106865#0,3.5,0.0,0.0
967106865#1,3.5,0.0,0.0
967106866,3.5,0.0,0.0
969880194,3.5,0.0,0.0
976108083#0,3.5,0.0,0.0
976108083#1,3.5,0.0,0.0
976108083#2,3.5,0.0,0.0
977371501,3.5,0.0,0.0
977371502,3.5,0.0,0.0
977371722,3.5,0.0,0.0
977371723#0,3.5,0.0,0.0
977371723#1,3.5,0.0,0.0
9792389,3.5,0.0,0.0
9792393#0,3.5,0.0,0.0
9792393#1,3.5,0.0,0.0
98428996#0,3.5,0.0,0.0
98428996#1,3.5,0.0,0.0
98428996#2,3.5,0.0,0.0
98428996#3,3.5,0.0,0.0
98637955#0,3.5,0.0,0.0
98637955#1,3.5,0.0,0.0
98637955#2,3.5,0.0,0.0
98637955#3,3.5,0.0,0.0
98637955#4,3.5,0.0,0.0
98637955#5,3.5,0.0,0.0
98638605,3.5,0.0,0.0
98638606#0,3.5,0.0,0.0
98638606#1,3.5,0.0,0.0
:10132117748_0,3.5,0.0,0.0
:10132117754_0,3.5,0.0,0.0
:10301193336_0,3.5,0.0,0.0
:10301193367_0,3.5,0.0,0.0
:10301193367_1,3.5,0.0,0.0
:10301193367_2,3.5,0.0,0.0
:10301193367_3,3.5,0.0,0.0
:10301193386_0,3.5,0.0,0.0
:10301193395_0,3.5,0.0,0.0
:10301193395_1,3.5,0.0,0.0
:10301193395_10,3.5,0.0,0.0
:10301193395_11,3.5,0.0,0.0
:10301193395_12,3.5,0.0,0.0
:10301193395_13,3.5,0.0,0.0
:10301193395_14,3.5,0.0,0.0
:10301193395_15,3.5,0.0,0.0
:10301193395_16,3.5,0.0,0.0
:10301193395_17,3.5,0.0,0.0
:10301193395_18,3.5,0.0,0.0
:10301193395_2,3.5,0.0,0.0
:10301193395_3,3.5,0.0,0.0
:10301193395_4,3.5,0.0,0.0
:10301193395_5,3.5,0.0,0.0
:10301193395_6,3.5,0.0,0.0
:10301193395_7,3.5,0.0,0.0
:10301193395_8,3.5,0.0,0.0
:10301193395_9,3.5,0.0,0.0
:10310773535_0,3.5,0.0,0.0
:10310773535_1,3.5,0.0,0.0
:10310773535_2,3.5,0.0,0.0
:10310773535_3,3.5,0.0,0.0
:10310773535_4,3.5,0.0,0.0
:10310773535_5,3.5,0.0,0.0
:10310802909_0,3.5,0.0,0.0
:10310802909_1,3.5,0.0,0.0
:10310802910_0,3.5,0.0,0.0
:10310802910_1,3.5,0.0,0.0
:10310802911_0,3.5,0.0,0.0
:10310802911_1,3.5,0.0,0.0
:10310802913_0,3.5,0.0,0.0
:10310802913_1,3.5,0.0,0.0
:10559598126_0,3.5,0.0,0.0
:10559598126_1,3.5,0.0,0.0
:10559598134_0,3.5,0.0,0.0
:10751453114_0,3.5,0.0,0.0
:10751453114_1,3.5,0.0,0.0
:10751453114_2,3.5,0.0,0.0
:10751453114_3,3.5,0.0,0.0
:10751453114_4,3.5,0.0,0.0
:10751453114_5,3.5,0.0,0.0
:10751453114_6,3.5,0.0,0.0
:10751453114_7,3.5,0.0,0.0
:10751453114_8,3.5,0.0,0.0
:10751453115_0,3.5,0.0,0.0
:10751453115_1,3.5,0.0,0.0
:10751453115_2,3.5,0.0,0.0
:10751453115_3,3.5,0.0,0.0
:10751453116_0,3.5,0.0,0.0
:10751453116_1,3.5,0.0,0.0
:10751453116_2,3.5,0.0,0.0
:10751453116_3,3.5,0.0,0.0
:10751453118_0,3.5,0.0,0.0
:10751453118_1,3.5,0.0,0.0
:10751453118_2,3.5,0.0,0.0
:10751453118_3,3.5,0.0,0.0
:10751453118_4,3.5,0.0,0.0
:10751453118_5,3.5,0.0,0.0
:10751453118_6,3.5,0.0,0.0
:10751453118_7,3.5,0.0,0.0
:10751453118_8,3.5,0.0,0.0
:10751453120_0,3.5,0.0,0.0
:10751453120_1,3.5,0.0,0.0
:10751453120_2,3.5,0.0,0.0
:10751453120_3,3.5,0.0,0.0
:10751453120_4,3.5,0.0,0.0
:10751453120_5,3.5,0.0,0.0
:10751453120_6,3.5,0.0,0.0
:10751453120_7,3.5,0.0,0.0
:10751453120_8,3.5,0.0,0.0
:10751453121_0,3.5,0.0,0.0
:10762053020_0,3.5,0.0,0.0
:10762053020_1,3.5,0.0,0.0
:10762053021_0,3.5,0.0,0.0
:10762053021_1,3.5,0.0,0.0
:10762053021_2,3.5,0.0,0.0
:10762053021_3,3.5,0.0,0.0
:10762053021_4,3.5,0.0,0.0
:1111667440_0,3.5,0.0,0.0
:1111667444_0,3.5,0.0,0.0
:11163038265_0,3.5,0.0,0.0
:11188399934_0,3.5,0.0,0.0
:11188399934_1,3.5,0.0,0.0
:11216167557_0,3.5,0.0,0.0
:11216167557_1,3.5,0.0,0.0
:11216167560_0,3.5,0.0,0.0
:11267223270_0,3.5,0.0,0.0
:11267223270_1,3.5,0.0,0.0
:11582139219_0,3.5,0.0,0.0
:11582139219_1,3.5,0.0,0.0
:11582139219_2,3.5,0.0,0.0
:11582139219_3,3.5,0.0,0.0
:11582139219_4,3.5,0.0,0.0
:11582139219_5,3.5,0.0,0.0
:11582139219_6,3.5,0.0,0.0
:11582139219_7,3.5,0.0,0.0
:11582139220_0,3.5,0.0,0.0
:11582139220_1,3.5,0.0,0.0
:11582139221_0,3.5,0.0,0.0
:11582139222_0,3.5,0.0,0.0
:11582139223_0,3.5,0.0,0.0
:11582139223_1,3.5,0.0,0.0
:11663692391_0,3.5,0.0,0.0
:11663692391_1,3.5,0.0,0.0
:11663692391_2,3.5,0.0,0.0
:11663692391_3,3.5,0.0,0.0
:11663692392_0,3.5,0.0,0.0
:11663692392_1,3.5,0.0,0.0
:11663692393_0,3.5,0.0,0.0
:11663692393_1,3.5,0.0,0.0
:11663692393_2,3.5,0.0,0.0
:11663692393_3,3.5,0.0,0.0
:11663692394_0,3.5,0.0,0.0
:11663692394_1,3.5,0.0,0.0
:11663692395_0,3.5,0.0,0.0
:11663692395_1,3.5,0.0,0.0
:11663692396_0,3.5,0.0,0.0
:11663692399_0,3.5,0.0,0.0
:11663692399_1,3.5,0.0,0.0
:11663692399_2,3.5,0.0,0.0
:11663692399_3,3.5,0.0,0.0
:11663692399_4,3.5,0.0,0.0
:11663692399_5,3.5,0.0,0.0
:11663692399_6,3.5,0.0,0.0
:11663692399_7,3.5,0.0,0.0
:11663692400_0,3.5,0.0,0.0
:11663692400_1,3.5,0.0,0.0
:11663692401_0,3.5,0.0,0.0
:11663692401_1,3.5,0.0,0.0
:11663692401_2,3.5,0.0,0.0
:11663692401_3,3.5,0.0,0.0
:11663692405_0,3.5,0.0,0.0
:11663692405_1,3.5,0.0,0.0
:11663692406_0,3.5,0.0,0.0
:11663692406_1,3.5,0.0,0.0
:11663692406_2,3.5,0.0,0.0
:11663692406_3,3.5,0.0,0.0
:11663692406_4,3.5,0.0,0.0
:11663692406_5,3.5,0.0,0.0
:11663692406_6,3.5,0.0,0.0
:11663692406_7,3.5,0.0,0.0
:11663692407_0,3.5,0.0,0.0
:11663692407_1,3.5,0.0,0.0
:11685006956_0,3.5,0.0,0.0
:11685006956_1,3.5,0.0,0.0
:11693458686_0,3.5,0.0,0.0
:11693468900_0,3.5,0.0,0.0
:11693468900_1,3.5,0.0,0.0
:11818165932_0,3.5,0.0,0.0
:11818165932_1,3.5,0.0,0.0
:11831304507_0,3.5,0.0,0.0
:11831304507_1,3.5,0.0,0.0
:11831304507_2,3.5,0.0,0.0
:11831304507_3,3.5,0.0,0.0
:11930604359_0,3.5,0.0,0.0
:11930604360_0,3.5,0.0,0.0
:11930604360_1,3.5,0.0,0.0
:11930604360_2,3.5,0.0,0.0
:11930604360_3,3.5,0.0,0.0
:11930604360_4,3.5,0.0,0.0
:11930604360_5,3.5,0.0,0.0
:11930604360_6,3.5,0.0,0.0
:11930604360_7,3.5,0.0,0.0
:11930604363_0,3.5,0.0,0.0
:11930604365_0,3.5,0.0,0.0
:11930604365_1,3.5,0.0,0.0
:11930604365_2,3.5,0.0,0.0
:11930604365_3,3.5,0.0,0.0
:11930604365_4,3.5,0.0,0.0
:11930604365_5,3.5,0.0,0.0
:11930604366_0,3.5,0.0,0.0
:11930604366_1,3.5,0.0,0.0
:11930604366_2,3.5,0.0,0.0
:11930604366_3,3.5,0.0,0.0
:11930604366_4,3.5,0.0,0.0
:11930604366_5,3.5,0.0,0.0
:11930604366_6,3.5,0.0,0.0
:11930604366_7,3.5,0.0,0.0
:11930604367_0,3.5,0.0,0.0
:11930604367_1,3.5,0.0,0.0
:11930604367_2,3.5,0.0,0.0
:11930604367_3,3.5,0.0,0.0
:11930604367_4,3.5,0.0,0.0
:11930604367_5,3.5,0.0,0.0
:11930604368_0,3.5,0.0,0.0
:11951576013_0,3.5,0.0,0.0
:11951576013_1,3.5,0.0,0.0
:11951576013_2,3.5,0.0,0.0
:11951576013_3,3.5,0.0,0.0
:11951576013_4,3.5,0.0,0.0
:11951576013_5,3.5,0.0,0.0
:11951576013_6,3.5,0.0,0.0
:11951576013_7,3.5,0.0,0.0
:11951576014_0,3.5,0.0,0.0
:11951576014_1,3.5,0.0,0.0
:11951576015_0,3.5,0.0,0.0
:11951576015_1,3.5,0.0,0.0
:11951576016_0,3.5,0.0,0.0
:11951576018_0,3.5,0.0,0.0
:11951576018_1,3.5,0.0,0.0
:11951576018_2,3.5,0.0,0.0
:11951576018_3,3.5,0.0,0.0
:11951576018_4,3.5,0.0,0.0
:11951576018_5,3.5,0.0,0.0
:11951576018_6,3.5,0.0,0.0
:11951576018_7,3.5,0.0,0.0
:11951576019_0,3.5,0.0,0.0
:11951576019_1,3.5,0.0,0.0
:11951576020_0,3.5,0.0,0.0
:11951576020_1,3.5,0.0,0.0
:11951576030_0,3.5,0.0,0.0
:11951576030_1,3.5,0.0,0.0
:11951576030_2,3.5,0.0,0.0
:11951576030_3,3.5,0.0,0.0
:11951576030_4,3.5,0.0,0.0
:11951576030_5,3.5,0.0,0.0
:11951576030_6,3.5,0.0,0.0
:11951576030_7,3.5,0.0,0.0
:11951576030_8,3.5,0.0,0.0
:11951576031_0,3.5,0.0,0.0
:11951576031_1,3.5,0.0,0.0
:11951576031_2,3.5,0.0,0.0
:11951576031_3,3.5,0.0,0.0
:11951576031_4,3.5,0.0,0.0
:11951576031_5,3.5,0.0,0.0
:11951576031_6,3.5,0.0,0.0
:11951576031_7,3.5,0.0,0.0
:11951576031_8,3.5,0.0,0.0
:11951576032_0,3.5,0.0,0.0
:11951576032_1,3.5,0.0,0.0
:11951576032_2,3.5,0.0,0.0
:11951576032_3,3.5,0.0,0.0
:11951576032_4,3.5,0.0,0.0
:11951576032_5,3.5,0.0,0.0
:11951576032_6,3.5,0.0,0.0
:11951576032_7,3.5,0.0,0.0
:11951576033_0,3.5,0.0,0.0
:11951576033_1,3.5,0.0,0.0
:11951576034_0,3.5,0.0,0.0
:11951576034_1,3.5,0.0,0.0
:11951576036_0,3.5,0.0,0.0
:11951576036_1,3.5,0.0,0.0
:11951576036_2,3.5,0.0,0.0
:11951576036_3,3.5,0.0,0.0
:11951576036_4,3.5,0.0,0.0
:11951576036_5,3.5,0.0,0.0
:11951576036_6,3.5,0.0,0.0
:11951576036_7,3.5,0.0,0.0
:11951576037_0,3.5,0.0,0.0
:11951576037_1,3.5,0.0,0.0
:11951576038_0,3.5,0.0,0.0
:11951576038_1,3.5,0.0,0.0
:11951576040_0,3.5,0.0,0.0
:11951616901_0,3.5,0.0,0.0
:11951616901_1,3.5,0.0,0.0
:11951616901_2,3.5,0.0,0.0
:11951616901_3,3.5,0.0,0.0
:11951616901_4,3.5,0.0,0.0
:11951616901_5,3.5,0.0,0.0
:11951616901_6,3.5,0.0,0.0
:11951616901_7,3.5,0.0,0.0
:11951616901_8,3.5,0.0,0.0
:11951616906_0,3.5,0.0,0.0
:11951616906_1,3.5,0.0,0.0
:11966302076_0,3.5,0.0,0.0
:11966302078_0,3.5,0.0,0.0
:11966302097_0,3.5,0.0,0.0
:11966302098_0,3.5,0.0,0.0
:11966302101_0,3.5,0.0,0.0
:119763934_0,3.5,0.0,0.0
:119763934_1,3.5,0.0,0.0
:119763937_0,3.5,0.0,0.0
:119763937_1,3.5,0.0,0.0
:119763939_0,3.5,0.0,0.0
:12014301144_0,3.5,0.0,0.0
:12014301144_1,3.5,0.0,0.0
:12014301144_2,3.5,0.0,0.0
:12014301144_3,3.5,0.0,0.0
:12014301144_4,3.5,0.0,0.0
:12014301144_5,3.5,0.0,0.0
:12014301144_6,3.5,0.0,0.0
:12014301144_7,3.5,0.0,0.0
:12014327575_0,3.5,0.0,0.0
:12014327575_1,3.5,0.0,0.0
:12014327575_2,3.5,0.0,0.0
:12014327575_3,3.5,0.0,0.0
:12014327575_4,3.5,0.0,0.0
:12014327575_5,3.5,0.0,0.0
:12014327575_6,3.5,0.0,0.0
:12014327575_7,3.5,0.0,0.0
:12014327575_8,3.5,0.0,0.0
:121892920_0,3.5,0.0,0.0
:121892920_1,3.5,0.0,0.0
:121892920_2,3.5,0.0,0.0
:121892920_3,3.5,0.0,0.0
:121892954_0,3.5,0.0,0.0
:12206920158_0,3.5,0.0,0.0
:12207394452_0,3.5,0.0,0.0
:12207394452_1,3.5,0.0,0.0
:12207394453_0,3.5,0.0,0.0
:12207394453_1,3.5,0.0,0.0
:12207394454_0,3.5,0.0,0.0
:12207394454_2,3.5,0.0,0.0
:12207394454_3,3.5,0.0,0.0
:12207394454_4,3.5,0.0,0.0
:12207394463_0,3.5,0.0,0.0
:12207394463_2,3.5,0.0,0.0
:12207394465_0,3.5,0.0,0.0
:12207394465_1,3.5,0.0,0.0
:12207394465_11,3.5,0.0,0.0
:12207394465_12,3.5,0.0,0.0
:12207394465_13,3.5,0.0,0.0
:12207394465_14,3.5,0.0,0.0
:12207394465_15,3.5,0.0,0.0
:12207394465_16,3.5,0.0,0.0
:12207394465_17,3.5,0.0,0.0
:12207394465_3,3.5,0.0,0.0
:12207394465_4,3.5,0.0,0.0
:12207394465_5,3.5,0.0,0.0
:12207394465_6,3.5,0.0,0.0
:12207394465_7,3.5,0.0,0.0
:12207394465_8,3.5,0.0,0.0
:12207394465_9,3.5,0.0,0.0
:12207394466_0,3.5,0.0,0.0
:12207394466_2,3.5,0.0,0.0
:12207394466_3,3.5,0.0,0.0
:12207394466_4,3.5,0.0,0.0
:12207394466_6,3.5,0.0,0.0
:12207394468_0,3.5,0.0,0.0
:12207394468_1,3.5,0.0,0.0
:12207394468_10,3.5,0.0,0.0
:12207394468_11,3.5,0.0,0.0
:12207394468_12,3.5,0.0,0.0
:12207394468_3,3.5,0.0,0.0
:12207394468_4,3.5,0.0,0.0
:12207394468_5,3.5,0.0,0.0
:12207394468_6,3.5,0.0,0.0
:12207394468_7,3.5,0.0,0.0
:12207394468_8,3.5,0.0,0.0
:12207394468_9,3.5,0.0,0.0
:12207394469_0,3.5,0.0,0.0
:12207394469_10,3.5,0.0,0.0
:12207394469_11,3.5,0.0,0.0
:12207394469_12,3.5,0.0,0.0
:12207394469_2,3.5,0.0,0.0
:12207394469_3,3.5,0.0,0.0
:12207394469_4,3.5,0.0,0.0
:12207394469_5,3.5,0.0,0.0
:12207394469_6,3.5,0.0,0.0
:12207394469_7,3.5,0.0,0.0
:12207394469_8,3.5,0.0,0.0
:12207394469_9,3.5,0.0,0.0
:12216655098_0,3.5,0.0,0.0
:12216655099_0,3.5,0.0,0.0
:12216655100_0,3.5,0.0,0.0
:12301436060_0,3.5,0.0,0.0
:12301436062_0,3.5,0.0,0.0
:12301436062_1,3.5,0.0,0.0
:12301436063_0,3.5,0.0,0.0
:12301436063_2,3.5,0.0,0.0
:12301436063_3,3.5,0.0,0.0
:12301436063_5,3.5,0.0,0.0
:12301436063_6,3.5,0.0,0.0
:12301436064_0,3.5,0.0,0.0
:12301436064_1,3.5,0.0,0.0
:12301436065_0,3.5,0.0,0.0
:12301436066_0,3.5,0.0,0.0
:12301436066_1,3.5,0.0,0.0
:12301436066_2,3.5,0.0,0.0
:12301436071_0,3.5,0.0,0.0
:12301436071_1,3.5,0.0,0.0
:12301436072_0,3.5,0.0,0.0
:12301436075_0,3.5,0.0,0.0
:12301436075_1,3.5,0.0,0.0
:12301436076_0,3.5,0.0,0.0
:12301436076_2,3.5,0.0,0.0
:12301436076_3,3.5,0.0,0.0
:12301436076_4,3.5,0.0,0.0
:12301436076_5,3.5,0.0,0.0
:12301436077_0,3.5,0.0,0.0
:12301436077_1,3.5,0.0,0.0
:12301436078_0,3.5,0.0,0.0
:12302283549_0,3.5,0.0,0.0
:12302283549_1,3.5,0.0,0.0
:12302283549_3,3.5,0.0,0.0
:12302283549_4,3.5,0.0,0.0
:12516227350_0,3.5,0.0,0.0
:12516227364_0,3.5,0.0,0.0
:12516227365_0,3.5,0.0,0.0
:12516227366_0,3.5,0.0,0.0
:12516227367_0,3.5,0.0,0.0
:12516227368_0,3.5,0.0,0.0
:12516227370_0,3.5,0.0,0.0
:12516227371_0,3.5,0.0,0.0
:12516227372_0,3.5,0.0,0.0
:12516227376_0,3.5,0.0,0.0
:12516227377_0,3.5,0.0,0.0
:12516227378_0,3.5,0.0,0.0
:12516227379_0,3.5,0.0,0.0
:12516227380_0,3.5,0.0,0.0
:12516227380_1,3.5,0.0,0.0
:12516227387_0,3.5,0.0,0.0
:12516227390_0,3.5,0.0,0.0
:12516227391_0,3.5,0.0,0.0
:12516227394_0,3.5,0.0,0.0
:12516227395_0,3.5,0.0,0.0
:12516227396_0,3.5,0.0,0.0
:12559029109_0,3.5,0.0,0.0
:12582221138_0,3.5,0.0,0.0
:12582221139_0,3.5,0.0,0.0
:12590729967_0,3.5,0.0,0.0
:12590729968_0,3.5,0.0,0.0
:12590729968_1,3.5,0.0,0.0
:12590729968_2,3.5,0.0,0.0
:12590729968_3,3.5,0.0,0.0
:12590729968_4,3.5,0.0,0.0
:12590729968_5,3.5,0.0,0.0
:12590729968_6,3.5,0.0,0.0
:12590729968_7,3.5,0.0,0.0
:12590729968_8,3.5,0.0,0.0
:12590729969_0,3.5,0.0,0.0
:12590729970_0,3.5,0.0,0.0
:12590729970_1,3.5,0.0,0.0
:12590729970_2,3.5,0.0,0.0
:12590729970_3,3.5,0.0,0.0
:12590729970_4,3.5,0.0,0.0
:12590729970_5,3.5,0.0,0.0
:12590729970_6,3.5,0.0,0.0
:12590729970_7,3.5,0.0,0.0
:12590729970_8,3.5,0.0,0.0
:12590729971_0,3.5,0.0,0.0
:12590729972_0,3.5,0.0,0.0
:12590729972_1,3.5,0.0,0.0
:12590729972_2,3.5,0.0,0.0
:12590729972_3,3.5,0.0,0.0
:12590729972_4,3.5,0.0,0.0
:12590729972_5,3.5,0.0,0.0
:12590729972_6,3.5,0.0,0.0
:12590729972_7,3.5,0.0,0.0
:12590729972_8,3.5,0.0,0.0
:12590729973_0,3.5,0.0,0.0
:12590729974_0,3.5,0.0,0.0
:12590729974_1,3.5,0.0,0.0
:12590729974_2,3.5,0.0,0.0
:12590729974_3,3.5,0.0,0.0
:12590729974_4,3.5,0.0,0.0
:12590729974_5,3.5,0.0,0.0
:12590729974_6,3.5,0.0,0.0
:12590729974_7,3.5,0.0,0.0
:12590729974_8,3.5,0.0,0.0
:12590729975_0,3.5,0.0,0.0
:12811864882_0,3.5,0.0,0.0
:12811864882_1,3.5,0.0,0.0
:12811864883_0,3.5,0.0,0.0
:12898779_0,3.5,0.0,0.0
:12898779_2,3.5,0.0,0.0
:12905482326_0,3.5,0.0,0.0
:12987322214_0,3.5,0.0,0.0
:12987322215_0,3.5,0.0,0.0
:12987322216_0,3.5,0.0,0.0
:13266652915_0,3.5,0.0,0.0
:1345894342_0,3.5,0.0,0.0
:13714269_0,3.5,0.0,0.0
:13714269_1,3.5,0.0,0.0
:13714290_0,3.5,0.0,0.0
:13714329_0,3.5,0.0,0.0
:13714329_1,3.5,0.0,0.0
:13796123_0,3.5,0.0,0.0
:13796123_2,3.5,0.0,0.0
:13796123_3,3.5,0.0,0.0
:13796123_5,3.5,0.0,0.0
:13796123_6,3.5,0.0,0.0
:13796140_0,3.5,0.0,0.0
:1437299350_0,3.5,0.0,0.0
:1437299350_1,3.5,0.0,0.0
:1437299350_2,3.5,0.0,0.0
:1437299350_3,3.5,0.0,0.0
:1437299350_4,3.5,0.0,0.0
:1437299350_5,3.5,0.0,0.0
:1437387995_0,3.5,0.0,0.0
:1437387998_0,3.5,0.0,0.0
:1437397184_0,3.5,0.0,0.0
:1437397184_1,3.5,0.0,0.0
:1437397186_0,3.5,0.0,0.0
:1437397186_1,3.5,0.0,0.0
:1437397187_0,3.5,0.0,0.0
:1437397187_1,3.5,0.0,0.0
:1437482489_0,3.5,0.0,0.0
:1437482489_2,3.5,0.0,0.0
:1437482495_0,3.5,0.0,0.0
:1437482513_0,3.5,0.0,0.0
:1437482513_1,3.5,0.0,0.0
:1437482522_0,3.5,0.0,0.0
:1437482522_1,3.5,0.0,0.0
:1437482522_2,3.5,0.0,0.0
:1437482522_3,3.5,0.0,0.0
:1437482523_0,3.5,0.0,0.0
:1437482524_0,3.5,0.0,0.0
:1437485369_0,3.5,0.0,0.0
:1437485369_1,3.5,0.0,0.0
:1437485369_2,3.5,0.0,0.0
:1437485369_3,3.5,0.0,0.0
:1437485390_0,3.5,0.0,0.0
:1437485390_1,3.5,0.0,0.0
:1437485390_2,3.5,0.0,0.0
:1437485390_3,3.5,0.0,0.0
:1437485390_4,3.5,0.0,0.0
:1437485390_7,3.5,0.0,0.0
:1437485399_0,3.5,0.0,0.0
:1437485402_0,3.5,0.0,0.0
:1439089605_0,3.5,0.0,0.0
:1439089663_0,3.5,0.0,0.0
:1439089663_1,3.5,0.0,0.0
:1439089664_0,3.5,0.0,0.0
:1439096905_0,3.5,0.0,0.0
:1439096905_2,3.5,0.0,0.0
:1439096907_0,3.5,0.0,0.0
:1439096907_1,3.5,0.0,0.0
:1439361004_0,3.5,0.0,0.0
:1439361004_1,3.5,0.0,0.0
:1439361024_0,3.5,0.0,0.0
:1439361024_1,3.5,0.0,0.0
:1439361024_2,3.5,0.0,0.0
:1439361024_3,3.5,0.0,0.0
:1439361029_0,3.5,0.0,0.0
:1439361029_1,3.5,0.0,0.0
:1439361029_2,3.5,0.0,0.0
:1439361029_3,3.5,0.0,0.0
:1439544539_0,3.5,0.0,0.0
:1445646724_0,3.5,0.0,0.0
:1445646727_0,3.5,0.0,0.0
:1445646727_1,3.5,0.0,0.0
:1445646727_10,3.5,0.0,0.0
:1445646727_11,3.5,0.0,0.0
:1445646727_2,3.5,0.0,0.0
:1445646727_3,3.5,0.0,0.0
:1445646727_4,3.5,0.0,0.0
:1445646727_5,3.5,0.0,0.0
:1445646727_6,3.5,0.0,0.0
:1445646727_7,3.5,0.0,0.0
:1445646727_8,3.5,0.0,0.0
:1445646727_9,3.5,0.0,0.0
:1445646731_0,3.5,0.0,0.0
:1446481931_0,3.5,0.0,0.0
:1446481931_1,3.5,0.0,0.0
:1449036484_0,3.5,0.0,0.0
:1449036488_0,3.5,0.0,0.0
:1449036489_0,3.5,0.0,0.0
:1449036492_0,3.5,0.0,0.0
:1449036493_0,3.5,0.0,0.0
:1463042304_0,3.5,0.0,0.0
:1463042530_0,3.5,0.0,0.0
:1463042761_0,3.5,0.0,0.0
:1463042761_1,3.5,0.0,0.0
:1463042761_10,3.5,0.0,0.0
:1463042761_11,3.5,0.0,0.0
:1463042761_2,3.5,0.0,0.0
:1463042761_3,3.5,0.0,0.0
:1463042761_4,3.5,0.0,0.0
:1463042761_5,3.5,0.0,0.0
:1463042761_6,3.5,0.0,0.0
:1463042761_7,3.5,0.0,0.0
:1463042761_8,3.5,0.0,0.0
:1463042761_9,3.5,0.0,0.0
:1463042945_0,3.5,0.0,0.0
:1463043220_0,3.5,0.0,0.0
:1463043220_1,3.5,0.0,0.0
:1463043220_10,3.5,0.0,0.0
:1463043220_11,3.5,0.0,0.0
:1463043220_12,3.5,0.0,0.0
:1463043220_2,3.5,0.0,0.0
:1463043220_3,3.5,0.0,0.0
:1463043220_4,3.5,0.0,0.0
:1463043220_5,3.5,0.0,0.0
:1463043220_6,3.5,0.0,0.0
:1463043220_7,3.5,0.0,0.0
:1463043220_8,3.5,0.0,0.0
:1463043220_9,3.5,0.0,0.0
:1463043263_0,3.5,0.0,0.0
:1463043263_1,3.5,0.0,0.0
:1463043264_0,3.5,0.0,0.0
:1463043264_1,3.5,0.0,0.0
:1463043264_10,3.5,0.0,0.0
:1463043264_11,3.5,0.0,0.0
:1463043264_12,3.5,0.0,0.0
:1463043264_13,3.5,0.0,0.0
:1463043264_2,3.5,0.0,0.0
:1463043264_3,3.5,0.0,0.0
:1463043264_4,3.5,0.0,0.0
:1463043264_5,3.5,0.0,0.0
:1463043264_6,3.5,0.0,0.0
:1463043264_7,3.5,0.0,0.0
:1463043265_0,3.5,0.0,0.0
:1463043265_1,3.5,0.0,0.0
:1463043266_0,3.5,0.0,0.0
:1463043266_1,3.5,0.0,0.0
:1463043283_0,3.5,0.0,0.0
:1463043283_1,3.5,0.0,0.0
:1463043285_0,3.5,0.0,0.0
